aircraft_id,region,signal_strength,message_type,response_time,error_code,timestamp
FFT339,MW,-63.25,FANS,4.92,0,2025-04-26 09:34:00
AAL340,NW,-96.91,VDL,8.64,505,2025-04-18 07:11:00
FFT113,SE,-104.07,VDL,9.15,0,2025-05-06 08:40:00
AAL403,MW,-64.56,FANS,2.76,404,2025-06-03 02:15:00
DAL217,INTL,-66.86,CPDLC,7.78,404,2025-05-29 07:09:00
DAL888,MW,-108.87,ACARS,8.56,505,2025-05-13 01:13:00
FFT756,NW,-61.61,CPDLC,2.58,0,2025-04-22 22:36:00
AAL457,SE,-73.19,ACARS,3.89,0,2025-05-11 01:34:00
AAL802,MW,-71.57,VDL,2.81,303,2025-05-21 00:58:00
UAL293,MW,-82.4,CPDLC,6.12,303,2025-04-09 23:16:00
FFT507,NW,-77.9,ACARS,8.68,101,2025-04-15 22:16:00
JBU153,NE,-96.29,CPDLC,7.84,0,2025-05-07 18:59:00
FFT423,INTL,-72.69,ACARS,7.3,0,2025-04-10 22:59:00
NKS909,INTL,-67.76,ACARS,5.9,202,2025-05-25 19:17:00
JBU193,NW,-97.02,ACARS,1.47,202,2025-05-05 06:27:00
JBU209,NW,-78.85,ACARS,1.68,303,2025-05-13 21:54:00
JBU192,NE,-84.37,CPDLC,8.06,303,2025-04-23 06:07:00
JBU713,INTL,-66.43,FANS,4.58,0,2025-06-04 16:58:00
DAL211,SE,-104.77,FANS,6.84,303,2025-05-04 13:09:00
SWA719,NW,-91.33,ACARS,7.07,505,2025-04-09 04:16:00
SWA142,SE,-107.5,ACARS,7.89,0,2025-04-19 15:13:00
UAL598,NW,-74.42,CPDLC,6.14,0,2025-05-30 02:55:00
SWA461,MW,-75.84,FANS,5.16,505,2025-04-30 08:19:00
NKS143,INTL,-62.84,VDL,5.16,0,2025-04-27 12:36:00
UAL918,MW,-69.49,ACARS,6.96,505,2025-04-07 12:51:00
SWA352,MW,-85.92,ACARS,5.95,0,2025-04-03 12:38:00
SWA901,INTL,-74.6,CPDLC,4.06,202,2025-04-23 03:40:00
JBU919,SW,-68.95,VDL,6.6,303,2025-04-10 13:37:00
AAL774,SE,-83.95,ACARS,5.27,0,2025-04-06 15:19:00
NKS484,SW,-78.17,FANS,4.63,202,2025-05-09 00:42:00
AAL578,NE,-71.88,FANS,9.4,202,2025-05-17 04:21:00
AAL727,NE,-99.76,ACARS,3.03,101,2025-04-30 09:55:00
DAL712,SW,-84.52,VDL,8.81,0,2025-04-01 18:44:00
AAL230,NW,-83.7,VDL,5.35,303,2025-06-02 20:05:00
FFT766,SW,-60.43,VDL,5.65,101,2025-04-14 09:19:00
FFT458,NE,-102.27,ACARS,8.42,505,2025-05-08 15:35:00
NKS690,INTL,-74.22,FANS,7.36,202,2025-06-05 03:50:00
JBU112,MW,-103.89,ACARS,3.59,101,2025-04-11 01:19:00
FFT455,MW,-84.43,ACARS,9.68,0,2025-06-02 19:59:00
UAL502,NE,-100.63,FANS,9.67,505,2025-05-17 00:01:00
UAL799,INTL,-63.28,CPDLC,9.17,101,2025-05-06 05:53:00
FFT415,NE,-83.08,VDL,2.15,202,2025-05-23 03:34:00
FFT392,NE,-105.27,ACARS,4.5,101,2025-05-03 00:04:00
FFT263,NW,-89.89,CPDLC,4.28,202,2025-04-29 13:07:00
FFT849,SE,-103.84,VDL,3.05,0,2025-05-22 03:17:00
SWA805,NE,-101.52,CPDLC,4.12,505,2025-04-26 06:43:00
UAL533,INTL,-102.68,VDL,7.75,0,2025-04-01 16:27:00
AAL707,SE,-94.26,VDL,8.92,0,2025-04-15 07:43:00
SWA736,SE,-100.41,CPDLC,1.29,303,2025-04-11 17:55:00
UAL187,MW,-72.42,FANS,9.87,0,2025-05-25 19:24:00
UAL253,SW,-97.92,CPDLC,1.23,0,2025-04-20 19:06:00
SWA563,INTL,-63.69,FANS,1.92,101,2025-05-04 01:22:00
DAL215,NE,-62.6,FANS,1.83,0,2025-05-28 14:25:00
NKS348,SW,-103.04,ACARS,6.11,0,2025-05-07 08:55:00
NKS522,NW,-105.07,FANS,1.67,505,2025-04-12 19:19:00
NKS732,INTL,-62.94,FANS,8.46,101,2025-04-28 23:28:00
NKS569,SE,-101.44,CPDLC,5.39,0,2025-06-04 14:32:00
NKS619,MW,-106.14,ACARS,7.11,0,2025-05-02 01:02:00
NKS172,MW,-68.06,CPDLC,8.23,0,2025-04-27 11:30:00
DAL138,MW,-101.49,CPDLC,2.08,0,2025-05-05 13:21:00
FFT876,INTL,-100.59,VDL,9.62,202,2025-05-31 06:38:00
SWA978,MW,-107.09,FANS,8.99,505,2025-05-15 09:01:00
FFT886,NW,-69.03,FANS,3.51,202,2025-05-16 11:59:00
SWA283,MW,-63.54,CPDLC,2.39,303,2025-04-16 17:10:00
JBU573,SW,-73.88,ACARS,2.01,505,2025-04-22 04:22:00
JBU387,SW,-66.06,VDL,1.28,202,2025-04-06 19:14:00
UAL229,MW,-79.05,ACARS,2.1,303,2025-05-02 15:30:00
UAL834,NE,-73.1,FANS,3.51,404,2025-04-12 16:21:00
DAL911,MW,-75.85,ACARS,3.92,0,2025-05-01 08:53:00
AAL436,MW,-88.85,FANS,9.85,505,2025-04-06 16:23:00
DAL825,SE,-60.63,ACARS,8.49,101,2025-05-19 20:45:00
AAL484,MW,-65.14,ACARS,9.89,101,2025-04-08 12:07:00
SWA900,INTL,-69.04,CPDLC,3.9,0,2025-05-27 13:57:00
SWA980,SE,-69.33,ACARS,7.75,303,2025-06-07 15:34:00
UAL547,NW,-83.81,CPDLC,2.81,505,2025-04-22 13:55:00
JBU629,SW,-73.99,VDL,9.94,303,2025-04-07 16:20:00
JBU910,NE,-82.13,FANS,7.13,101,2025-05-28 00:41:00
NKS638,NE,-101.08,VDL,3.97,101,2025-04-10 04:22:00
FFT210,INTL,-96.63,VDL,9.72,303,2025-05-17 18:40:00
SWA258,NE,-100.04,ACARS,5.34,505,2025-05-23 02:21:00
UAL853,SW,-88.9,VDL,8.43,404,2025-04-27 10:14:00
FFT722,NE,-63.34,ACARS,2.56,202,2025-05-17 07:44:00
JBU138,MW,-96.41,CPDLC,3.71,0,2025-04-12 02:57:00
DAL565,SE,-96.54,ACARS,6.35,202,2025-04-17 00:50:00
AAL903,MW,-101.09,FANS,1.09,202,2025-04-18 11:43:00
DAL790,INTL,-98.51,CPDLC,4.25,303,2025-05-23 05:22:00
NKS819,SE,-96.09,VDL,5.37,202,2025-04-18 00:34:00
JBU943,NW,-64.02,ACARS,1.6,202,2025-04-21 07:39:00
JBU527,NW,-89.48,ACARS,8.62,404,2025-04-22 17:49:00
DAL730,SE,-98.23,ACARS,3.53,505,2025-05-06 17:37:00
JBU193,SW,-71.7,VDL,8.45,303,2025-04-25 17:49:00
JBU995,SW,-80.14,VDL,9.96,0,2025-06-03 13:53:00
SWA146,SE,-68.49,FANS,5.96,0,2025-06-07 07:24:00
DAL463,NW,-81.89,ACARS,6.33,404,2025-05-04 11:19:00
SWA162,SW,-69.17,VDL,3.07,0,2025-04-15 22:23:00
UAL774,NW,-105.61,FANS,2.22,0,2025-05-18 20:57:00
JBU932,SW,-74.02,VDL,3.07,0,2025-04-07 10:49:00
JBU871,SE,-101.13,FANS,9.0,101,2025-06-01 21:27:00
DAL492,SW,-87.45,CPDLC,9.0,0,2025-06-01 07:14:00
JBU519,NE,-60.85,ACARS,8.01,505,2025-04-12 05:05:00
AAL927,MW,-67.19,CPDLC,5.05,404,2025-04-29 03:32:00
NKS717,SW,-67.98,CPDLC,6.67,0,2025-05-23 12:28:00
AAL346,SE,-64.34,FANS,1.25,101,2025-06-08 01:50:00
FFT657,INTL,-77.64,VDL,1.18,0,2025-04-13 00:34:00
NKS585,SW,-90.85,CPDLC,4.82,303,2025-05-10 12:23:00
NKS646,MW,-92.73,VDL,9.28,0,2025-04-13 15:36:00
FFT431,MW,-91.81,ACARS,8.45,101,2025-04-05 08:50:00
DAL102,NW,-80.61,FANS,5.22,505,2025-04-01 19:53:00
JBU223,NW,-105.66,FANS,5.64,202,2025-04-11 03:28:00
AAL206,MW,-93.78,VDL,8.11,404,2025-05-25 11:12:00
UAL499,SE,-62.17,VDL,1.2,0,2025-04-25 17:28:00
SWA169,INTL,-73.88,FANS,4.22,101,2025-05-24 22:08:00
NKS458,SW,-72.85,FANS,5.04,101,2025-05-18 17:44:00
UAL278,NE,-73.02,ACARS,5.24,404,2025-04-26 09:35:00
AAL223,NE,-98.61,ACARS,9.14,404,2025-05-03 13:48:00
FFT424,SW,-92.73,CPDLC,9.42,404,2025-05-30 06:35:00
DAL890,SW,-100.9,ACARS,1.95,101,2025-05-24 02:23:00
UAL671,INTL,-109.08,CPDLC,4.4,0,2025-04-28 04:21:00
JBU222,NW,-72.49,ACARS,5.76,0,2025-05-28 10:23:00
SWA246,SW,-82.51,CPDLC,6.91,0,2025-04-09 07:45:00
UAL131,INTL,-91.87,CPDLC,9.6,303,2025-04-03 05:54:00
UAL605,NE,-71.09,VDL,2.83,505,2025-05-31 14:40:00
SWA257,INTL,-100.33,ACARS,5.31,0,2025-05-01 01:56:00
DAL777,NE,-67.42,VDL,3.29,101,2025-04-05 09:18:00
UAL973,NW,-75.97,VDL,8.27,303,2025-06-05 00:15:00
AAL202,SE,-63.55,FANS,9.79,0,2025-05-19 13:52:00
AAL575,SW,-99.63,CPDLC,1.29,101,2025-04-20 09:31:00
DAL108,NW,-89.3,ACARS,4.57,101,2025-05-21 20:51:00
JBU990,INTL,-60.01,ACARS,6.17,0,2025-05-12 07:19:00
AAL869,MW,-93.55,FANS,3.2,101,2025-05-15 19:18:00
UAL713,MW,-101.71,CPDLC,9.21,202,2025-04-23 23:15:00
NKS553,NE,-82.34,FANS,1.18,0,2025-06-04 22:44:00
DAL317,MW,-90.26,ACARS,4.21,505,2025-04-19 09:30:00
FFT354,INTL,-98.03,VDL,7.77,0,2025-06-03 03:21:00
UAL580,NE,-64.66,ACARS,8.69,404,2025-06-05 04:25:00
FFT330,NE,-84.11,ACARS,1.99,0,2025-04-15 01:12:00
SWA689,MW,-79.39,ACARS,5.22,0,2025-05-28 04:03:00
UAL705,SW,-83.71,ACARS,6.91,0,2025-06-03 11:41:00
FFT676,SW,-67.31,VDL,6.56,202,2025-04-02 05:22:00
SWA268,NE,-76.43,ACARS,2.47,505,2025-05-26 13:12:00
AAL193,INTL,-100.97,FANS,2.14,101,2025-04-13 14:26:00
DAL992,NE,-82.32,CPDLC,3.53,404,2025-05-02 13:29:00
JBU402,SE,-80.68,ACARS,6.92,505,2025-04-26 09:28:00
UAL835,NE,-67.7,ACARS,6.45,404,2025-05-24 18:18:00
SWA584,NW,-63.29,ACARS,7.81,0,2025-04-25 09:23:00
UAL101,MW,-85.31,ACARS,3.17,0,2025-04-15 04:01:00
FFT102,SE,-67.27,ACARS,4.38,404,2025-04-16 02:13:00
UAL184,INTL,-99.98,FANS,9.05,202,2025-05-27 19:15:00
DAL643,SE,-82.24,CPDLC,2.35,202,2025-05-21 01:58:00
SWA186,SW,-95.25,CPDLC,9.79,0,2025-05-23 14:04:00
JBU665,SE,-68.06,VDL,7.92,303,2025-04-27 17:45:00
DAL532,SE,-68.12,ACARS,9.75,202,2025-06-09 06:55:00
NKS607,NW,-104.77,CPDLC,3.89,404,2025-04-03 08:21:00
NKS969,SW,-74.42,CPDLC,5.34,505,2025-06-02 13:01:00
JBU952,NW,-84.47,CPDLC,7.12,303,2025-04-30 14:16:00
FFT745,NW,-75.09,FANS,3.56,202,2025-04-20 06:02:00
UAL434,SW,-98.09,ACARS,2.91,303,2025-05-18 02:53:00
AAL892,NE,-73.62,ACARS,5.76,202,2025-05-19 19:36:00
NKS544,NE,-77.88,ACARS,3.83,505,2025-04-17 17:06:00
UAL458,NW,-85.78,CPDLC,7.96,404,2025-04-22 20:34:00
AAL873,SE,-85.87,VDL,5.98,202,2025-04-24 10:27:00
NKS549,MW,-64.02,CPDLC,8.27,0,2025-06-04 15:52:00
SWA277,NW,-63.26,VDL,5.56,303,2025-05-10 15:40:00
AAL560,INTL,-94.75,CPDLC,7.52,202,2025-04-12 08:51:00
UAL441,INTL,-82.35,FANS,5.95,0,2025-05-24 13:09:00
DAL914,SW,-104.27,VDL,5.63,404,2025-04-09 06:22:00
DAL730,INTL,-96.19,ACARS,6.18,0,2025-05-11 14:02:00
JBU522,SE,-63.05,FANS,5.4,404,2025-05-28 11:10:00
JBU547,MW,-108.33,ACARS,1.24,202,2025-06-07 11:08:00
UAL901,INTL,-81.2,VDL,4.7,303,2025-05-01 20:57:00
DAL522,NW,-102.17,VDL,3.72,404,2025-05-03 16:40:00
UAL504,SW,-91.36,ACARS,1.1,0,2025-05-12 18:37:00
FFT925,NW,-74.17,ACARS,9.97,505,2025-04-30 22:34:00
NKS689,SE,-104.64,CPDLC,8.32,505,2025-04-22 19:35:00
AAL909,SE,-100.98,FANS,5.4,303,2025-06-06 17:56:00
NKS486,NW,-85.81,FANS,3.37,101,2025-04-10 08:42:00
AAL527,NW,-97.08,VDL,7.99,0,2025-05-13 16:02:00
FFT809,NE,-94.37,FANS,8.81,404,2025-04-23 16:36:00
JBU256,MW,-66.99,ACARS,3.07,505,2025-06-02 11:54:00
DAL533,SE,-88.55,FANS,8.91,0,2025-06-03 04:41:00
FFT863,SE,-61.84,VDL,9.34,202,2025-06-07 19:51:00
SWA655,NE,-89.94,ACARS,6.84,404,2025-06-04 07:11:00
NKS759,SE,-108.09,CPDLC,7.11,303,2025-04-09 17:58:00
UAL554,MW,-103.89,CPDLC,5.77,404,2025-05-29 12:42:00
JBU676,SE,-106.91,CPDLC,4.92,202,2025-05-06 01:21:00
NKS619,SE,-100.66,VDL,8.88,101,2025-05-08 11:07:00
SWA255,MW,-82.08,FANS,1.85,0,2025-04-16 20:03:00
UAL576,NE,-102.88,CPDLC,8.57,0,2025-05-28 01:56:00
FFT298,INTL,-86.02,ACARS,1.51,404,2025-06-08 09:52:00
AAL873,SE,-102.22,CPDLC,7.52,404,2025-05-01 03:59:00
UAL188,NE,-87.61,VDL,6.61,101,2025-05-17 10:44:00
FFT992,NE,-60.01,ACARS,4.03,202,2025-05-05 02:28:00
DAL460,NE,-79.36,VDL,6.37,0,2025-05-07 22:03:00
AAL124,SE,-92.89,FANS,9.2,505,2025-06-02 07:36:00
AAL936,SE,-84.9,ACARS,1.7,0,2025-04-21 06:36:00
UAL236,NW,-74.88,ACARS,6.55,404,2025-04-28 20:21:00
JBU364,NE,-82.38,CPDLC,8.11,505,2025-05-05 12:59:00
FFT799,INTL,-97.99,ACARS,1.59,0,2025-04-17 23:06:00
FFT920,INTL,-72.04,FANS,6.61,0,2025-04-11 01:56:00
JBU946,NE,-71.43,FANS,4.13,505,2025-04-05 21:12:00
AAL891,NW,-63.93,CPDLC,1.02,0,2025-06-09 00:55:00
UAL781,NW,-106.6,FANS,1.18,0,2025-04-30 20:44:00
FFT837,SW,-94.56,VDL,5.09,404,2025-05-14 19:42:00
DAL794,NE,-67.77,ACARS,5.97,0,2025-05-19 18:53:00
SWA452,SE,-108.08,ACARS,7.58,303,2025-06-04 21:34:00
FFT741,NW,-72.39,VDL,4.08,0,2025-06-05 11:54:00
AAL713,NE,-106.06,ACARS,7.28,0,2025-04-25 22:00:00
FFT651,NE,-62.49,VDL,4.51,101,2025-05-30 04:23:00
JBU348,SW,-65.65,VDL,9.93,0,2025-04-01 13:45:00
DAL437,SW,-84.79,VDL,9.96,0,2025-04-10 16:53:00
SWA753,INTL,-94.19,ACARS,9.4,303,2025-04-13 06:15:00
SWA971,NE,-72.05,CPDLC,1.08,0,2025-04-21 16:44:00
FFT985,NE,-102.89,FANS,8.51,404,2025-04-29 23:42:00
SWA624,NE,-74.19,FANS,8.38,505,2025-05-22 19:39:00
UAL201,NW,-76.57,VDL,5.06,0,2025-05-16 04:10:00
DAL870,SW,-78.52,VDL,8.83,0,2025-05-10 00:22:00
AAL568,NW,-81.24,ACARS,2.51,303,2025-05-26 20:55:00
SWA784,SE,-100.63,FANS,8.16,0,2025-04-07 04:47:00
UAL556,MW,-86.25,ACARS,9.62,202,2025-06-08 19:48:00
UAL535,MW,-89.31,FANS,4.12,0,2025-05-20 01:16:00
NKS717,SE,-73.61,CPDLC,2.73,404,2025-04-15 01:31:00
SWA990,SE,-100.79,ACARS,7.34,0,2025-05-12 17:38:00
NKS455,SW,-64.44,VDL,8.6,202,2025-05-24 06:09:00
DAL636,SE,-83.6,ACARS,6.43,404,2025-05-12 23:28:00
FFT433,SE,-105.89,FANS,2.17,404,2025-06-07 19:08:00
AAL674,SE,-107.58,VDL,4.42,101,2025-06-01 18:00:00
UAL340,MW,-70.56,ACARS,2.92,0,2025-05-19 02:35:00
AAL718,MW,-63.79,ACARS,9.05,303,2025-06-01 05:35:00
NKS234,SE,-106.98,CPDLC,7.53,101,2025-05-22 09:36:00
AAL146,SE,-77.73,VDL,2.02,404,2025-05-14 17:07:00
AAL912,MW,-105.78,VDL,7.42,0,2025-05-11 16:23:00
NKS619,SE,-77.24,FANS,8.26,0,2025-05-27 21:19:00
NKS309,INTL,-72.39,ACARS,1.59,0,2025-04-19 06:18:00
UAL549,SE,-81.13,CPDLC,3.21,303,2025-06-03 01:47:00
SWA731,NE,-98.4,FANS,5.41,303,2025-04-11 02:02:00
FFT606,SW,-99.94,ACARS,2.73,505,2025-05-25 16:05:00
NKS931,NE,-96.69,FANS,8.4,303,2025-04-05 02:21:00
UAL644,INTL,-72.16,CPDLC,4.59,0,2025-05-27 09:37:00
NKS379,INTL,-88.87,FANS,1.57,404,2025-04-23 14:23:00
SWA353,NE,-99.75,CPDLC,5.88,505,2025-04-03 21:41:00
SWA737,SW,-64.07,VDL,1.5,0,2025-04-26 20:29:00
SWA648,NW,-64.45,FANS,6.71,303,2025-05-14 21:05:00
JBU681,NW,-80.16,FANS,9.75,101,2025-04-08 06:43:00
JBU730,NE,-91.71,ACARS,2.74,0,2025-06-09 01:16:00
FFT434,NW,-88.17,VDL,7.07,505,2025-05-28 23:03:00
UAL454,SE,-88.3,ACARS,1.01,404,2025-05-15 08:48:00
DAL630,INTL,-109.39,ACARS,5.25,505,2025-04-25 17:31:00
SWA336,MW,-91.47,CPDLC,2.33,202,2025-04-28 09:41:00
SWA344,MW,-66.87,CPDLC,9.04,505,2025-04-26 13:57:00
UAL863,NW,-104.31,ACARS,7.84,202,2025-04-15 14:05:00
FFT773,NW,-102.07,FANS,7.84,0,2025-05-18 21:28:00
JBU203,NE,-98.01,FANS,7.76,404,2025-05-25 20:16:00
SWA131,INTL,-68.33,FANS,6.75,303,2025-04-28 12:36:00
JBU258,NW,-85.76,FANS,5.41,101,2025-04-19 20:15:00
AAL351,SE,-88.35,VDL,7.71,202,2025-05-26 04:15:00
FFT903,NE,-98.77,ACARS,2.11,0,2025-04-15 19:42:00
SWA641,NE,-82.41,ACARS,5.58,0,2025-06-07 18:11:00
AAL141,NE,-70.26,FANS,5.52,0,2025-06-03 13:53:00
DAL510,NE,-97.81,VDL,5.74,0,2025-04-28 01:42:00
AAL546,SW,-79.54,VDL,4.96,101,2025-04-14 05:23:00
UAL718,NE,-94.06,CPDLC,1.13,0,2025-04-21 02:54:00
UAL739,INTL,-100.1,CPDLC,5.45,505,2025-05-29 04:20:00
FFT126,NW,-72.44,FANS,5.68,0,2025-05-21 02:52:00
NKS936,NW,-85.16,VDL,5.4,0,2025-06-06 14:38:00
JBU501,NE,-85.71,ACARS,4.29,202,2025-04-15 12:34:00
DAL114,SE,-72.47,FANS,4.03,0,2025-05-20 07:50:00
AAL838,NW,-70.12,CPDLC,4.84,0,2025-04-24 02:57:00
NKS699,SE,-71.23,VDL,6.34,0,2025-05-25 10:44:00
DAL475,NW,-91.67,ACARS,9.64,0,2025-05-08 00:24:00
JBU320,SW,-96.26,FANS,1.38,0,2025-06-05 18:15:00
SWA505,MW,-68.72,FANS,2.03,0,2025-05-13 01:56:00
AAL716,INTL,-65.47,CPDLC,8.81,202,2025-04-03 23:34:00
DAL157,SE,-82.62,VDL,9.98,0,2025-05-03 16:33:00
DAL988,SE,-86.28,VDL,2.53,0,2025-04-10 20:10:00
NKS607,SW,-87.16,VDL,9.88,202,2025-04-06 07:45:00
AAL491,NW,-69.45,VDL,5.74,0,2025-04-27 04:11:00
FFT403,NW,-60.26,CPDLC,3.43,202,2025-05-20 10:28:00
JBU834,SE,-96.25,FANS,7.28,0,2025-06-08 08:09:00
SWA286,INTL,-68.43,VDL,2.63,202,2025-04-20 10:53:00
FFT316,NE,-81.68,ACARS,5.97,404,2025-04-07 15:04:00
NKS678,MW,-73.32,CPDLC,3.01,0,2025-05-05 20:42:00
SWA798,INTL,-90.74,CPDLC,4.96,303,2025-05-25 18:27:00
SWA423,SW,-63.64,VDL,8.69,0,2025-04-05 00:47:00
UAL406,SW,-109.11,FANS,7.01,0,2025-04-21 06:16:00
JBU579,INTL,-97.86,FANS,8.53,404,2025-04-30 13:08:00
JBU536,NW,-107.67,CPDLC,9.81,505,2025-04-15 20:00:00
NKS694,MW,-86.23,CPDLC,6.93,0,2025-05-26 17:30:00
JBU569,MW,-87.23,VDL,2.03,202,2025-04-22 02:23:00
SWA565,NW,-96.41,CPDLC,1.2,505,2025-05-07 20:32:00
UAL291,MW,-85.25,CPDLC,6.49,404,2025-05-15 07:01:00
NKS313,NW,-94.91,VDL,1.41,404,2025-05-07 08:00:00
FFT453,SW,-75.67,ACARS,1.01,101,2025-05-20 04:43:00
NKS765,NW,-72.03,VDL,3.96,0,2025-04-30 23:55:00
NKS675,SE,-100.28,CPDLC,6.01,303,2025-04-23 09:41:00
AAL449,SE,-101.6,ACARS,9.81,0,2025-04-27 06:20:00
DAL846,NW,-88.24,VDL,2.25,0,2025-04-30 22:42:00
JBU942,NE,-89.36,ACARS,8.67,101,2025-05-31 11:07:00
UAL728,SW,-108.48,VDL,6.97,0,2025-04-04 17:43:00
AAL582,INTL,-86.79,FANS,5.38,303,2025-04-26 19:03:00
NKS407,MW,-75.84,VDL,6.93,303,2025-05-17 17:36:00
JBU364,NW,-81.9,FANS,9.44,303,2025-04-21 04:33:00
FFT684,NW,-83.48,ACARS,8.27,0,2025-05-24 18:09:00
SWA571,INTL,-97.19,VDL,4.08,0,2025-05-20 01:41:00
UAL693,SE,-99.43,FANS,7.75,505,2025-04-23 21:12:00
NKS320,SE,-71.79,FANS,7.26,101,2025-04-13 21:58:00
NKS605,NE,-63.64,FANS,2.33,0,2025-04-02 02:28:00
JBU840,INTL,-91.33,FANS,6.4,0,2025-04-13 19:42:00
DAL709,SE,-109.0,ACARS,2.37,0,2025-05-08 23:38:00
SWA298,NW,-70.27,CPDLC,7.89,0,2025-04-03 06:07:00
FFT110,SE,-68.76,ACARS,8.98,0,2025-05-12 21:05:00
AAL823,MW,-80.14,FANS,8.42,0,2025-04-16 20:18:00
FFT447,SE,-90.7,ACARS,8.18,0,2025-04-21 06:45:00
UAL819,NE,-90.67,ACARS,2.28,202,2025-04-16 15:51:00
AAL366,SE,-79.53,CPDLC,3.37,0,2025-06-04 07:51:00
AAL625,INTL,-94.21,FANS,7.4,101,2025-04-12 12:53:00
FFT719,MW,-98.75,VDL,8.18,505,2025-04-14 18:11:00
NKS656,INTL,-105.47,VDL,1.08,0,2025-04-11 10:31:00
SWA903,NE,-64.41,CPDLC,8.81,101,2025-04-23 19:26:00
AAL569,NW,-71.63,CPDLC,5.37,0,2025-04-19 14:52:00
DAL547,NW,-94.11,VDL,4.25,101,2025-05-27 04:58:00
JBU745,SE,-86.63,CPDLC,6.4,505,2025-05-01 10:24:00
UAL136,SE,-63.84,ACARS,6.31,404,2025-04-14 20:34:00
FFT846,NW,-64.03,FANS,7.69,0,2025-04-05 06:28:00
SWA311,NE,-70.52,ACARS,5.42,0,2025-04-12 19:45:00
FFT100,INTL,-73.96,VDL,8.34,505,2025-05-05 07:47:00
AAL234,SE,-94.88,FANS,4.23,0,2025-04-01 19:23:00
UAL834,NW,-103.3,VDL,5.11,0,2025-04-29 18:04:00
JBU287,SW,-68.08,ACARS,2.45,0,2025-04-24 04:22:00
SWA951,INTL,-95.44,FANS,3.61,101,2025-05-07 17:23:00
SWA627,SE,-98.46,FANS,7.95,202,2025-04-22 05:50:00
UAL489,INTL,-99.63,ACARS,6.33,0,2025-05-09 22:48:00
DAL586,MW,-72.62,CPDLC,9.01,404,2025-04-27 23:15:00
AAL336,SW,-66.95,CPDLC,7.36,0,2025-04-07 15:30:00
AAL685,MW,-91.92,CPDLC,2.49,202,2025-06-04 21:58:00
UAL210,NW,-98.08,VDL,8.81,101,2025-04-01 06:39:00
NKS149,INTL,-107.22,ACARS,5.04,202,2025-06-02 21:41:00
AAL217,MW,-87.95,ACARS,8.89,0,2025-04-29 07:29:00
NKS594,SW,-92.86,FANS,4.79,202,2025-05-02 18:04:00
SWA125,NE,-94.86,FANS,9.51,0,2025-05-28 20:15:00
FFT153,NE,-108.47,ACARS,1.24,505,2025-04-01 17:57:00
FFT700,INTL,-85.4,VDL,5.37,303,2025-04-15 21:48:00
SWA325,NW,-105.64,VDL,6.31,202,2025-06-07 13:16:00
UAL705,NW,-86.39,FANS,8.46,303,2025-04-03 01:51:00
AAL831,NW,-82.56,FANS,4.08,0,2025-05-15 18:28:00
NKS616,NE,-74.03,VDL,1.15,202,2025-04-05 04:08:00
JBU541,SE,-109.56,VDL,2.07,101,2025-05-28 11:50:00
NKS256,NW,-109.25,ACARS,1.54,0,2025-05-30 10:43:00
UAL361,SE,-92.64,ACARS,4.76,101,2025-06-07 20:11:00
AAL897,SE,-72.26,VDL,9.85,404,2025-04-27 09:48:00
JBU298,SW,-104.33,CPDLC,8.82,404,2025-04-09 02:33:00
AAL707,NE,-71.5,CPDLC,7.34,0,2025-05-19 23:09:00
UAL751,NE,-69.8,CPDLC,5.78,404,2025-05-03 20:24:00
UAL282,INTL,-97.78,VDL,3.41,0,2025-05-23 19:58:00
AAL405,MW,-82.44,VDL,5.34,101,2025-05-13 00:34:00
SWA134,SW,-93.42,CPDLC,8.24,303,2025-05-04 18:24:00
JBU505,NW,-107.77,VDL,1.95,0,2025-04-22 12:32:00
FFT138,SE,-78.88,ACARS,1.48,404,2025-05-02 08:09:00
NKS790,NW,-82.83,CPDLC,5.84,0,2025-05-19 16:43:00
FFT608,SW,-95.39,VDL,9.59,0,2025-05-22 19:12:00
DAL794,NW,-88.56,FANS,9.88,101,2025-04-10 08:57:00
SWA608,INTL,-85.27,FANS,8.97,505,2025-05-15 14:01:00
DAL404,NW,-60.04,ACARS,4.4,404,2025-04-28 15:23:00
SWA117,MW,-94.96,ACARS,7.31,0,2025-04-07 11:50:00
JBU304,SW,-79.24,FANS,2.41,0,2025-05-11 00:02:00
JBU404,SW,-101.68,CPDLC,2.95,0,2025-05-08 19:50:00
UAL619,MW,-84.12,ACARS,1.08,0,2025-05-10 14:11:00
AAL635,SE,-68.26,VDL,4.66,505,2025-04-01 16:13:00
DAL485,INTL,-93.17,CPDLC,5.69,202,2025-04-15 04:27:00
SWA797,SW,-85.98,ACARS,7.37,505,2025-04-29 14:04:00
UAL966,NE,-88.16,VDL,2.91,303,2025-04-27 19:16:00
SWA303,MW,-69.01,ACARS,9.65,404,2025-06-01 18:06:00
JBU654,NE,-88.56,CPDLC,7.15,505,2025-04-12 04:18:00
FFT891,NW,-95.11,CPDLC,6.89,505,2025-04-23 08:48:00
NKS965,MW,-62.02,VDL,3.34,303,2025-04-22 07:12:00
SWA319,SE,-86.8,VDL,5.0,0,2025-05-15 09:00:00
NKS485,NE,-74.37,VDL,7.5,202,2025-05-29 03:41:00
UAL363,INTL,-85.31,ACARS,1.82,0,2025-05-09 02:52:00
UAL436,SW,-65.23,VDL,8.34,0,2025-05-26 12:47:00
